2017-07-20 16:55:39,644 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'PORT' in any property source
2017-07-20 16:55:39,644 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'server.port:null' in any property source
2017-07-20 16:55:39,644 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'server.port' in any property source
2017-07-20 16:55:39,644 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'spring.application.index:null' in any property source
2017-07-20 16:55:39,644 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'spring.application.index' in any property source
2017-07-20 16:55:39,644 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'vcap.application.instance_index:null' in any property source
2017-07-20 16:55:39,644 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'vcap.application.instance_index' in any property source
2017-07-20 16:55:39,644 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'spring.profiles.active' in any property source
2017-07-20 16:55:39,644 DEBUG o.s.b.f.s.AbstractBeanFactory [main] Returning cached instance of singleton bean 'autoConfigurationReport'
2017-07-20 16:55:39,675 INFO o.s.b.StartupInfoLogger [main] Starting StartApplication on BARNA10 with PID 9400 (C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes started by barna10 in C:\Users\barna10\workspace\spring-boot-with-tomcat)
2017-07-20 16:55:39,675 DEBUG o.s.b.StartupInfoLogger [main] Running with Spring Boot v1.5.4.RELEASE, Spring v4.3.9.RELEASE
2017-07-20 16:55:39,675 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'spring.profiles.active' in any property source
2017-07-20 16:55:39,675 DEBUG o.s.c.e.PropertySourcesPropertyResolver [main] Could not find key 'spring.profiles.default' in any property source
2017-07-20 16:55:39,675 INFO o.s.b.SpringApplication [main] No active profile set, falling back to default profiles: default
2017-07-20 16:55:39,675 DEBUG o.s.b.SpringApplication [main] Loading source class com.ca.StartApplication
2017-07-20 16:55:39,675 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [main] JSR-250 'javax.annotation.ManagedBean' found and supported for component scanning
2017-07-20 16:55:39,768 INFO o.s.c.s.AbstractApplicationContext [main] Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5b7a5baa: startup date [Thu Jul 20 16:55:39 IDT 2017]; root of context hierarchy
2017-07-20 16:55:39,784 DEBUG o.s.c.s.AbstractApplicationContext [main] Bean factory for org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5b7a5baa: org.springframework.beans.factory.support.DefaultListableBeanFactory@306f16f3: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory,startApplication]; root of factory hierarchy
2017-07-20 16:55:39,800 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [main] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
2017-07-20 16:55:39,800 DEBUG o.s.b.f.s.AbstractAutowireCapableBeanFactory [main] Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
2017-07-20 16:55:39,800 DEBUG o.s.b.f.s.AbstractAutowireCapableBeanFactory [main] Eagerly caching bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' to allow for resolving potential circular references
2017-07-20 16:55:39,831 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [main] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
2017-07-20 16:55:39,831 DEBUG o.s.b.f.s.AbstractAutowireCapableBeanFactory [main] Creating instance of bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
2017-07-20 16:55:39,831 DEBUG o.s.b.f.s.AbstractAutowireCapableBeanFactory [main] Eagerly caching bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory' to allow for resolving potential circular references
2017-07-20 16:55:39,846 DEBUG o.s.b.f.s.AbstractAutowireCapableBeanFactory [main] Finished creating instance of bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
2017-07-20 16:55:39,862 DEBUG o.s.b.f.s.AbstractAutowireCapableBeanFactory [main] Finished creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
2017-07-20 16:55:39,878 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [main] JSR-250 'javax.annotation.ManagedBean' found and supported for component scanning
2017-07-20 16:55:39,893 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Resolved classpath location [com/ca/] to resources [URL [file:/C:/Users/barna10/workspace/spring-boot-with-tomcat/target/classes/com/ca/]]
2017-07-20 16:55:39,893 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Looking for matching resources in directory tree [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca]
2017-07-20 16:55:39,893 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Searching directory [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca] for files matching pattern [C:/Users/barna10/workspace/spring-boot-with-tomcat/target/classes/com/ca/**/*.class]
2017-07-20 16:55:39,893 DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver [main] Searching directory [C:\Users\barna10\workspace\spring-boot-with-tomcat\target\classes\com\ca\controller] for files matching pattern [C:/Users/barna10/workspace/spring-boot-with-tomcat/target/classes/com/ca/**/*.class]
